7725,"Terumi Matthews","1965-07-06",""
7726,"Teryl Rothery","1962-11-09",""
7727,"Tessa Thompson","1983-10-03",""
7728,"TesshÃ´ Genda","1948-05-20",""
7729,"Tetsu Watanabe","",""
7730,"Texas Battle","1976-08-09",""
7731,"Teyonah Parris","",""
7732,"Thaddeus O'Sullivan","",""
7733,"The Dalai Lama","1935-07-06",""
7734,"The Edge","1961-08-08",""
7735,"Thea Sharrock","",""
7736,"Thekla Reuten","1975-09-16",""
7737,"Thelma Ritter","1902-02-14","1969-02-05"
7738,"Theo James","1984-12-16",""
7739,"Theodore Bikel","1924-05-02","2015-07-21"
7740,"Theodore Melfi","",""
7741,"Theodore Witcher","",""
7742,"Theresa Merritt","1924-09-24","1998-06-12"
7743,"Theresa Randle","1964-12-27",""
7744,"Theresa Russell","1957-03-20",""
7745,"Thierry Harcourt","",""
7746,"Thom Mathews","1958-11-28",""
7747,"Thomas Bezucha","1964-03-08",""
7748,"Thomas Bo Larsen","1963-11-27",""
7749,"Thomas Brophy","",""
7750,"Thomas Carter","1953-07-17",""
7751,"Thomas F. Wilson","",""
7752,"Thomas Horn","",""
7753,"Thomas Ian Griffith","1962-03-18",""
7754,"Thomas Ian Nicholas","1980-07-10",""
7755,"Thomas Kretschmann","1962-09-08",""
7756,"Thomas L. Phillips","1974-12-30",""
7757,"Thomas Law","1992-12-17",""
7758,"Thomas Lennon","",""
7759,"Thomas Lilti","",""
7760,"Thomas McDonell","1986-05-02",""
7761,"Thomas Middleditch","1982-03-10",""
7762,"Thomas Mitchell","1892-07-11","1962-12-17"
7763,"Thomas Robinson","",""
7764,"Thomas Stroppel","",""
7765,"Thomas Vinterberg","1969-05-19",""
7766,"Thor Freudenthal","1972-10-20",""
7767,"ThorbjÃ¸rn Christoffersen","",""
7768,"Thure Lindhardt","1974-12-24",""
7769,"Ti West","1980-10-05",""
7770,"Tia Carrere","1967-01-02",""
7771,"Tiago Riani","",""
7772,"Tichina Arnold","1969-06-28",""
7773,"Tiffany Bolling","1947-02-06",""
7774,"Tiffany Dupont","1981-03-22",""
7775,"Tiffany Helm","1964-05-12",""
7776,"Tiffany Lamb","",""
7777,"Tika Sumpter","1980-06-20",""
7778,"Tim Abell","1958-07-01",""
7779,"Tim Bagley","1957-08-17",""
7780,"Tim Blake Nelson","1964-05-11",""
7781,"Tim Boxell","",""
7782,"Tim Burton","1958-08-25",""
7783,"Tim Chambers","",""
7784,"Tim Choate","1954-10-11","2004-09-24"
7785,"Tim Conway","1933-12-15",""
7786,"Tim Daly","1956-03-01",""
7787,"Tim DeKay","1963-06-12",""
7788,"Tim DeZarn","1952-07-11",""
7789,"Tim Fywell","1951-10-03",""
7790,"Tim Guinee","1962-11-18",""
7791,"Tim Gunn","1953-07-29",""
7792,"Tim Healy","1952-01-29",""
7793,"Tim Heidecker","1976-02-03",""
7794,"Tim Hill","",""
7795,"Tim Holmes","",""
7796,"Tim Hunter","1947-06-15",""
7797,"Tim Johnson","1965-03-17",""
7798,"Tim Matheson","1947-12-31",""
7799,"Tim McCanlies","",""
7800,"Tim McGraw","1967-05-01",""
7801,"Tim McInnerny","1956-09-18",""
7802,"Tim Meadows","1961-02-05",""
7803,"Tim Miller","1970-02-28",""
7804,"Tim Pigott-Smith","1946-05-13",""
7805,"Tim Rice","1944-11-10",""
7806,"Tim Robbins","1958-10-16",""
7807,"Tim Rose","1956-07-17",""
7808,"Tim Russ","1956-06-22",""
7809,"Tim Story","1970-03-13",""
7810,"Tim Thomerson","1946-04-08",""
7811,"Tim Williams","1966-02-14",""
7812,"TimothÃ©e Chalamet","",""
7813,"Timothy BjÃ¶rklund","",""
7814,"Timothy Bottoms","1951-08-30",""
7815,"Timothy Hines","",""
7816,"Timothy Hutton","1960-08-16",""
7817,"Timothy Patrick Quill","",""
7818,"Timothy Van Patten","1959-06-10",""
7819,"Timothy Webber","",""
7820,"Timothy West","1934-10-20",""
7821,"Timothy Woodward Jr.","",""
7822,"Timur Bekmambetov","1961-06-25",""
7823,"Tina Desai","",""
7824,"Tina Fey","1970-05-18",""
7825,"Tina Gilton","",""
7826,"Tina Gordon Chism","",""
7827,"Tina Louise","1934-02-11",""
7828,"Tina Turner","1939-11-26",""
7829,"Tippi Hedren","1930-01-19",""
7830,"Tisha Campbell-Martin","1968-10-13",""
7831,"Tiya Sircar","1982-05-16",""
7832,"Tjasa Ferme","",""
7833,"Tobe Hooper","1943-01-25",""
7834,"Tobey Maguire","1975-06-27",""
7835,"Tobias Menzies","1974-03-07",""
7836,"Toby Hemingway","1983-05-28",""
7837,"Toby Huss","1966-12-09",""
7838,"Toby Jones","1966-09-07",""
7839,"Toby Leonard Moore","",""
7840,"Toby Stephens","1969-04-21",""
7841,"Tod Fennell","1984-10-18",""
7842,"Tod Williams","1968-09-27",""
7843,"Todd Allen","",""
7844,"Todd Boyce","",""
7845,"Todd Bridges","1965-05-27",""
7846,"Todd Field","1964-02-24",""
7847,"Todd Giebenhain","1974-11-27",""
7848,"Todd Graff","1959-10-22",""
7849,"Todd Haynes","1961-01-02",""
7850,"Todd Lincoln","1976-07-18",""
7851,"Todd Louiso","1970-01-27",""
7852,"Todd Phillips","1970-12-20",""
7853,"Todd Solondz","1959-10-15",""
7854,"Todd Stashwick","1968-10-16",""
7855,"Todd Strauss-Schulson","1980-06-24",""
7856,"Todd Susman","1947-01-17",""
7857,"Togo Igawa","1946-09-26",""
7858,"Tom Amandes","1959-03-09",""
7859,"Tom Ardavany","",""
7860,"Tom Arnold","1959-03-06",""
7861,"Tom Atkins","1935-11-13",""
7862,"Tom Berenger","1949-05-31",""
7863,"Tom Bosley","1927-10-01","2010-10-19"
7864,"Tom Bower","1938-01-03",""
7865,"Tom Brady","",""
7866,"Tom Burke","",""
7867,"Tom Burlinson","1956-02-14",""
7868,"Tom Cavanagh","1963-10-26",""
7869,"Tom Conti","1941-11-22",""
7870,"Tom Cruise","1962-07-03",""
7871,"Tom Cullen","1985-07-17",""
7872,"Tom Dey","",""
7873,"Tom DiCillo","1953-08-14",""
7874,"Tom Dreesen","",""
7875,"Tom E. Nicholson","",""
7876,"Tom Elkins","",""
7877,"Tom Everett","1948-10-21",""
7878,"Tom Everett Scott","1970-09-07",""
7879,"Tom Ford","1961-08-27",""
7880,"Tom Goodman-Hill","",""
7881,"Tom Gormican","",""
7882,"Tom Green","1971-07-30",""
7883,"Tom Guiry","1981-10-12",""
7884,"Tom Hamann","",""
7885,"Tom Hanks","1956-07-09",""
7886,"Tom Hardy","1977-09-15",""
7887,"Tom Holland","1996-06-01",""
7888,"Tom Hollander","1967-08-25",""
7889,"Tom Hooper","1972-10-05",""
7890,"Tom Hughes","",""
7891,"Tom Hulce","1953-12-06",""
7892,"Tom Kalin","",""
7893,"Tom Kane","1962-04-15",""
7894,"Tom McCarthy","1966-06-07",""
7895,"Tom McGrath","1964-08-07",""
7896,"Tom McLoughlin","",""
7897,"Tom Noonan","1951-04-12",""
7898,"Tom Putnam","1972-03-25",""
7899,"Tom Reeve","",""
7900,"Tom Sanchez","1981-07-14",""
7901,"Tom Schulman","1950-10-20",""
7902,"Tom Seidman","",""
7903,"Tom Selleck","1945-01-29",""
7904,"Tom Shadyac","1958-12-11",""
7905,"Tom Sizemore","1961-11-29",""
7906,"Tom Skerritt","1933-08-25",""
7907,"Tom Stedham","",""
7908,"Tom Sturridge","1985-12-21",""
7909,"Tom Tykwer","1965-05-23",""
7910,"Tom Vaughan","1969-09-05",""
7911,"Tom Virtue","1957-11-19",""
7912,"Tom Waits","1949-12-07",""
7913,"Tom Walsh","",""
7914,"Tom Welling","1977-04-26",""
7915,"Tom Wilkinson","1948-02-05",""
7916,"Tomas Alfredson","1965-04-01",""
7917,"TÃ³mas Lemarquis","1977-08-03",""
7918,"Tomiwa Edun","",""
7919,"Tomm Moore","1977-01-07",""
7920,"Tommy Knight","1993-01-22",""
7921,"Tommy Lee Jones","1946-09-15",""
7922,"Tommy Lee Wallace","1949-09-06",""
7923,"Tommy O'Haver","1968-10-24",""
7924,"Tommy O'Reilly","",""
7925,"Tommy Oliver","",""
7926,"Tommy Pallotta","1968-05-25",""
7927,"Tommy Sheppard","",""
7928,"Tommy the Clown","",""
7929,"Tommy Wirkola","1979-12-06",""
7930,"Toni Braxton","1967-10-07",""
7931,"Toni Servillo","1959-08-09",""
7932,"Tony Alva","",""
7933,"Tony Amendola","1951-08-24",""
7934,"Tony Bancroft","",""
7935,"Tony Bennett","1926-08-03",""
7936,"Tony Bill","1940-08-23",""
7937,"Tony Bonner","1943-11-23",""
7938,"Tony Chiu Wai Leung","1962-06-27",""
7939,"Tony Corvillo","",""
7940,"Tony Cox","",""
7941,"Tony Curran","1969-12-13",""
7942,"Tony Danza","1951-04-21",""
7943,"Tony Devon","1951-12-05",""
7944,"Tony Doupe","",""
7945,"Tony Ganios","1959-10-21",""
7946,"Tony Giglio","",""
7947,"Tony Gilroy","1956-09-11",""
7948,"Tony Goldwyn","1960-05-20",""
7949,"Tony Jaa","1976-02-05",""
7950,"Tony Jay","1933-02-02","2006-08-13"
7951,"Tony Kaye","",""
7952,"Tony Kgoroge","",""
7953,"Tony Krantz","",""
7954,"Tony Lo Bianco","1936-10-19",""
7955,"Tony Maylam","1943-05-26",""
7956,"Tony Nappo","",""
7957,"Tony Noble","",""
7958,"Tony Plana","1952-04-19",""
7959,"Tony Richardson","1928-06-05","1991-11-14"
7960,"Tony Scott","1944-06-21","2012-08-19"
7961,"Tony Way","1978-10-07",""
7962,"Tonya Lee Williams","1958-07-12",""
7963,"Topher Grace","1978-07-12",""
7964,"Topol","1935-09-09",""
7965,"Torey Michael Adkins","",""
7966,"Tori Spelling","1973-05-16",""
7967,"Tovah Feldshuh","1953-12-27",""
7968,"Tracey Walter","1947-11-25",""
7969,"Traci Dinwiddie","1973-12-22",""
7970,"Traci Lords","1968-05-07",""
7971,"Tracie Thoms","1975-08-19",""
7972,"Tracy Camilla Johns","1963-04-12",""
7973,"Tracy Letts","1965-07-04",""
7974,"Tracy Middendorf","1970-01-26",""
7975,"Tracy Morgan","1968-11-10",""
7976,"Tran Anh Hung","1962-12-23",""
7977,"Travis Aaron Wade","1975-09-27",""
7978,"Travis Betz","1976-12-16",""
7979,"Travis Cluff","",""
7980,"Travis Legge","",""
7981,"Travis Myers","",""
7982,"Travis Romero","1971-10-12",""
7983,"Travis Smith","",""
7984,"Travis Zariwny","",""
7985,"Traylor Howard","1966-06-14",""
7986,"Treat Williams","1951-12-01",""
7987,"Trent Cooper","",""
7988,"Trent Ford","1979-01-15",""
7989,"Trenton Rostedt","1980-08-27",""
7990,"Trevor Blumas","1984-10-16",""
7991,"Trevor Howard","1913-09-29","1988-01-07"
7992,"Trevor Morgan","1986-11-26",""
7993,"Trey Loney","",""
7994,"Trey Parker","1969-10-19",""
7995,"Trieu Tran","",""
7996,"Trine Dyrholm","1972-04-15",""
7997,"Trish Basinger","",""
7998,"Tristan Mack Wilds","1989-07-15",""
7999,"Troy Duffy","1971-06-08",""
8000,"Troy Evans","1948-02-16",""
8001,"Troy Garity","1973-07-07",""
8002,"Troy Miller","",""
8003,"Troy Nixey","",""
8004,"Tshewang Dendup","",""
8005,"Tsianina Joelson","1975-01-16",""
8006,"Tuck Tucker","",""
8007,"Tucker Albrizzi","",""
8008,"Tucker Smallwood","1944-02-22",""
8009,"Tuesday Knight","1969-02-17",""
8010,"Tulku Jamyang Kunga Tenzin","",""
8011,"Tung-Shing Yee","1957-12-28",""
8012,"Tuppence Middleton","1987-02-21",""
8013,"Ty Burrell","1967-08-22",""
8014,"Ty Olsson","1974-01-28",""
8015,"Ty Parker","1998-10-19",""
8016,"Tye Sheridan","1996-11-11",""
8017,"Tygo Gernandt","1974-04-07",""
8018,"Tyler Hilton","1983-11-22",""
8019,"Tyler James Williams","1992-10-09",""
8020,"Tyler Labine","1978-04-29",""
8021,"Tyler Mane","1966-12-08",""
8022,"Tyler Oliver","",""
8023,"Tyler Perry","1969-09-14",""
8024,"Tyra Banks","1973-12-04",""
8025,"Tyrone Benskin","1958-12-29",""
8026,"Tyrone Giordano","1976-04-18",""
8027,"Tyrone Keogh","",""
8028,"Tyrone Power","1914-05-05","1958-11-15"
8029,"Tzi Ma","",""
8030,"U. Roberto Romano","","2013-11-01"
8031,"Uday Chopra","1973-01-05",""
8032,"Udayan Prasad","",""
8033,"Udo Kier","1944-10-14",""
8034,"Uli Edel","1947-04-11",""
8035,"Ulrich MÃ¼he","",""
8036,"Ulrich Thomsen","1963-12-06",""
8037,"Ulrich Tukur","1957-07-29",""
8038,"Ulu Grosbard","1929-01-09","2012-03-19"
8039,"Unax Ugalde","1978-11-27",""
8040,"Ursula Andress","1936-03-19",""
8041,"Usher Raymond","1978-10-14",""
8042,"Uwe Boll","1965-06-22",""
8043,"Vadim Perelman","",""
8044,"Val Kilmer","1959-12-31",""
8045,"Valarie Pettiford","1960-07-08",""
8046,"Valente Rodriguez","1961-02-14",""
8047,"Valentin Golubenko","1940-10-08",""
8048,"Valentine","1895-02-14","1971-11-16"
8049,"Valeri Milev","",""
8050,"Valeria Golino","1965-10-22",""
8051,"Valerie Cruz","1976-07-18",""
8052,"ValÃ©rie Lemercier","1964-03-09",""
8053,"Valerie Perri","",""
8054,"Valerie Tian","1989-04-21",""
8055,"Vanesa Tomasino","1981-10-13",""
8056,"Vanessa Angel","1966-11-10",""
8057,"Vanessa Aspillaga","1972-09-16",""
8058,"Vanessa Ferlito","1977-12-28",""
8059,"Vanessa Hessler","1988-01-21",""
8060,"Vanessa Lee Chester","1984-07-02",""
8061,"Vanessa Lengies","1985-07-21",""
8062,"Vanessa Marshall","1969-10-19",""
8063,"Vanessa Martinez","1979-06-19",""
8064,"Vanessa Matsui","",""
8065,"Vanessa Ray","1981-06-24",""
8066,"Vanessa Redgrave","1937-01-30",""
8067,"Vanessa Williams","1963-03-18",""
8068,"Vanessa Zima","1983-03-29",""
8069,"Vanilla Ice","1967-10-31",""
8070,"Vanity","1959-01-04","2016-02-15"
8071,"Vanna Bonta","1958-04-03","2014-07-08"
8072,"Vanna White","1957-02-18",""
8073,"Vauxhall Jermaine","",""
8074,"Velibor Topic","",""
8075,"Venida Evans","1947-09-02",""
8076,"Venus Schultheis","",""
8077,"Vera Farmiga","1973-08-06",""
8078,"Vera Miles","1929-08-23",""
8079,"Vera Ngassa","",""
8080,"Vera Wilson","",""
8081,"Verne Troyer","1969-01-01",""
8082,"Vernee Watson","1954-01-14",""
8083,"Vernon Dobtcheff","1934-08-14",""
8084,"Vernon Wells","1945-12-31",""
8085,"Veronica Cartwright","1949-04-20",""
8086,"Veronica Ferres","1965-06-10",""
8087,"Veronica Taylor","1965-12-04",""
8088,"Veronika Dash","",""
8089,"Veronika Vernadskaya","1995-05-07",""
8090,"Vic Armstrong","1946-10-05",""
8091,"Vic Aviles","1970-12-10",""
8092,"Vic Mignogna","1962-08-27",""
8093,"Vic Morrow","1929-02-14","1982-07-23"
8094,"Vic Sarin","",""
8095,"Vic Waghorn","",""
8096,"Vicente Amorim","",""
8097,"Vicky Jenson","",""
8098,"Vicky Jewson","",""
8099,"Vicky Krieps","1983-10-04",""
8100,"Victor Buono","1938-02-03","1982-01-01"
8101,"Victor Fleming","1889-02-23","1949-01-06"
8102,"Victor Mature","1913-01-29","1999-08-04"
8103,"Victor McLaglen","1886-12-10","1959-11-07"
8104,"Victor Nunez","",""
8105,"Victor Rasuk","1984-01-15",""
8106,"Victor Rivers","",""
8107,"Victor Salva","1958-03-29",""
8108,"Victor Webster","1973-02-07",""
8109,"Victor Wong","",""
8110,"Victor Zinck Jr.","",""
8111,"Victoria Beckham","1974-04-17",""
8112,"Victoria Jackson","1959-08-02",""
8113,"Victoria Lachelle","",""
8114,"Victoria Learn","2002-05-01",""
8115,"Victoria Leigh","",""
8116,"Victoria Smurfit","1974-03-31",""
8117,"Victoria Thaine","",""
8118,"Vidhu Vinod Chopra","",""
8119,"Vidya Balan","1979-01-01",""
8120,"Viggo Mortensen","1958-10-20",""
8121,"Vijay Chandar","",""
8122,"Vin Diesel","1967-07-18",""
8123,"Vince Colosimo","1966-11-06",""
8124,"Vince Corazza","1972-12-06",""
8125,"Vince McMahon","1945-08-24",""
8126,"Vince Vieluf","1970-11-10",""
8127,"Vincent Chimato","",""
8128,"Vincent De Paul","1954-09-14",""
8129,"Vincent Duvall","",""
8130,"Vincent Gallo","1961-04-11",""
8131,"Vincent Guastaferro","1950-04-06",""
8132,"Vincent Kartheiser","1979-05-05",""
8133,"Vincent Leclerc","",""
8134,"Vincent Paronnaud","",""
8135,"Vincent Pastore","1946-07-14",""
8136,"Vincent Perez","1964-06-10",""
8137,"Vincent Regan","1965-05-16",""
8138,"Vincent Schiavelli","1948-11-11","2005-12-26"
8139,"Vincent Walsh","1972-02-04",""
8140,"Vincent Ward","1956-02-16",""
8141,"Vincente Minnelli","1903-02-28","1986-07-25"
8142,"Vincenzo Natali","1969-01-06",""
8143,"Vinessa Shaw","1976-07-19",""
8144,"Violante Placido","1976-05-01",""
8145,"Vipul Amrutlal Shah","",""
8146,"Virginia Capers","1925-09-22","2004-05-06"
8147,"Virginia Leith","1932-10-15",""
8148,"Virginia Madsen","1961-09-11",""
8149,"Virginie Ledoyen","1976-11-15",""
8150,"Vivek Agnihotri","",""
8151,"Vivian Lamolli","",""
8152,"Vivica A. Fox","1964-07-30",""
8153,"Vlad Ivanov","1969-08-04",""
8154,"Vladimir Garin","1987-01-25","2003-06-24"
8155,"Vladimir Kulich","1956-07-14",""
8156,"Vladlen Barbe","1960-03-08",""
8157,"Vondie Curtis-Hall","1950-09-30",""
8158,"W. Earl Brown","1963-09-07",""
8159,"W.D. Hogan","",""
8160,"Wade Gasque","",""
8161,"Wade Williams","1961-12-24",""
8162,"Wagner Moura","1976-06-27",""
8163,"Wai-Keung Lau","1960-04-04",""
8164,"Wajahat Rauf","",""
8165,"Wale Ojo","",""
8166,"Wallace Wolodarsky","",""
8167,"Wally Pfister","1961-07-08",""
8168,"Walt Becker","1968-09-16",""
8169,"Walter Brennan","1894-07-25","1974-09-21"
8170,"Walter Connolly","1887-04-08","1940-05-28"
8171,"Walter Hendrix III","",""
8172,"Walter Hill","1942-01-10",""
8173,"Walter Koenig","1936-09-14",""
8174,"Walter Lang","1965-11-12",""
8175,"Walter Long","1965-11-12",""
8176,"Walter Masterson","",""
8177,"Walter Murch","1943-07-12",""
8178,"Walter Pidgeon","1897-09-23","1984-09-25"
8179,"Walter Salles","1956-04-12",""
8180,"Wanda Sykes","1964-03-07",""
8181,"Ward G. Smith","1983-07-06",""
8182,"Ward Roberts","1978-09-01",""
8183,"Waris Ahluwalia","",""
8184,"Warren Beatty","1937-03-30",""
8185,"Warren Christie","1975-11-04",""
8186,"Warren Clarke","1947-04-26","2014-11-12"
8187,"Warren Oates","1928-07-05","1982-04-03"
8188,"Warren P. Sonoda","",""
8189,"Warren Sheppard","",""
8190,"Wayne Beach","",""
8191,"Wayne Brady","1972-06-02",""
8192,"Wayne Knight","1955-08-07",""
8193,"Wayne Kramer","",""
8194,"Wayne Pygram","1959-10-13",""
8195,"Wayne Thornley","",""
8196,"Wayne Wang","1949-01-12",""
8197,"Wei Tang","1979-10-07",""
8198,"Wei Zhao","1976-03-12",""
8199,"Wendee Lee","1960-02-20",""
8200,"Wendell Pierce","1963-12-08",""
8201,"Wendi McLendon-Covey","1969-10-10",""
8202,"Wendie Malick","1950-12-13",""
8203,"Wendy Crewson","1956-05-09",""
8204,"Wendy Raquel Robinson","1967-07-25",""
8205,"Werner Herzog","1942-09-05",""
8206,"Wes Anderson","1969-05-01",""
8207,"Wes Ball","",""
8208,"Wes Craven","1939-08-02","2015-08-30"
8209,"Wes Studi","1947-12-17",""
8210,"Wesley Jonathan","1978-10-18",""
8211,"Whit Bissell","1909-10-25","1996-03-05"
8212,"Whit Spurgeon","",""
8213,"Whit Stillman","1952-01-25",""
8214,"Whitney Able","1982-06-02",""
8215,"Wil Shriner","1953-12-06",""
8216,"Wilbur 'Hi-Fi' White","1923-09-08",""
8217,"Wilford Brimley","1934-09-27",""
8218,"Wilhelm von Homburg","1940-08-25","2004-03-10"
8219,"Will Beinbrink","",""
8220,"Will Canon","",""
8221,"Will Estes","1978-10-21",""
8222,"Will Ferrell","1967-07-16",""
8223,"Will Finn","",""
8224,"Will Forte","1970-06-17",""
8225,"Will Geer","1902-03-09","1978-04-22"
8226,"Will Gluck","",""
8227,"Will Oldham","1970-12-24",""
8228,"Will Patton","1954-06-14",""
8229,"Will Rothhaar","1987-01-12",""
8230,"Will Smith","1968-09-25",""
8231,"Will Wright","",""
8232,"Will.i.am","1975-03-15",""
8233,"Willard Huyck","1945-09-08",""
8234,"William A. Fraker","1923-09-29","2010-05-31"
8235,"William A. Graham","1926-05-15","2013-09-12"
8236,"William Abadie","",""
8237,"William Arntz","",""
8238,"William Atherton","1947-07-30",""
8239,"William Baldwin","1963-02-21",""
8240,"William Bassett","1935-12-28",""
8241,"William Bindley","",""
8242,"William Brent Bell","",""
8243,"William Butler","1940-12-18",""
8244,"William Condos","1955-10-22",""
8245,"William Cottrell","1906-11-19","1995-12-22"
8246,"William Dear","",""
8247,"William Devane","1939-09-05",""
8248,"William Eubank","",""
8249,"William Friedkin","1935-08-29",""
8250,"William Gates","",""
8251,"William Gazecki","",""
8252,"William H. Macy","1950-03-13",""
8253,"William Hickey","1927-09-19","1997-06-29"
8254,"William Holden","1918-04-17","1981-11-16"
8255,"William Hootkins","1948-07-05","2005-10-23"
8256,"William Hurt","1950-03-20",""
8257,"William Joseph Elk III","1970-07-15",""
8258,"William Katt","1951-02-16",""
8259,"William Kaufman","",""
8260,"William Kircher","",""
8261,"William Lee Scott","1973-07-06",""
8262,"William Lucking","1941-06-17",""
8263,"William Malone","",""
8264,"William Mapother","1965-04-17",""
8265,"William McNamara","1965-03-31",""
8266,"William Miller","1959-06-14",""
8267,"William Morgan Sheppard","1932-08-24",""
8268,"William Petersen","1953-02-21",""
8269,"William Phillips","1934-09-28","2014-12-17"
8270,"William Ragsdale","1961-01-19",""
8271,"William Sachs","",""
8272,"William Sanderson","1979-09-21",""
8273,"William Schallert","1922-07-06","2016-05-08"
8274,"William Shatner","1931-03-22",""
8275,"William Shimell","1952-09-23",""
8276,"William Shockley","1963-09-17",""
8277,"William Smith","",""
8278,"William Windom","1923-09-28","2012-08-16"
8279,"William Wyler","1902-07-01","1981-07-27"
8280,"William Xifaras","",""
8281,"William Zabka","1965-10-20",""
8282,"Willie Garson","1964-02-20",""
8283,"Willie Nelson","1933-04-30",""
8284,"Willow Smith","2000-10-31",""
8285,"Wilson Cruz","1973-12-27",""
8286,"Wilson Guerrero","",""
8287,"Wilson Yip","",""
8288,"Windell Middlebrooks","1979-01-08","2015-03-09"
8289,"Winter Ave Zoli","",""
8290,"Wolfgang Becker","1954-06-22",""
8291,"Wolfgang Petersen","1941-03-14",""
8292,"Wolfgang Preiss","1910-02-27","2002-11-27"
8293,"Woo-hee Chun","1987-04-20",""
8294,"Woo-Suk Kang","1960-11-10",""
8295,"Woo-sung Jung","1978-03-11",""
8296,"Wood Harris","1969-10-17",""
8297,"Woody Allen","1935-12-01",""
8298,"Woody Strode","1914-07-25","1994-12-31"
8299,"Wray Crawford","",""
8300,"Wych Kaosayananda","",""
8301,"Xander Berkeley","1955-12-16",""
8302,"Xavier Beauvois","1967-03-20",""
8303,"Xavier Gens","1975-04-27",""
8304,"Ximena Ayala","",""
8305,"Xinhua Jiang","",""
8306,"Xzibit","1974-09-18",""
8307,"Yaakov Peri","",""
8308,"Yangzom Brauen","",""
8309,"Yaphet Kotto","1939-11-15",""
8310,"Yarrow Cheney","",""
8311,"Yash Chopra","1932-09-27","2012-10-21"
8312,"Yasmine Al Massri","",""
8313,"Yassie Hawkes","",""
8314,"Yassine Azzouz","",""
8315,"Yasuaki Kurata","1946-03-20",""
8316,"Yaya DaCosta","1982-11-15",""
8317,"Yayan Ruhian","",""
8318,"Yayaying Rhatha Phongam","1983-05-19",""
8319,"Ye Liu","1978-03-23",""
8320,"Yeardley Smith","1964-07-03",""
8321,"Yenny Paola Vega","",""
8322,"Yeong-ae Lee","1960-12-12",""
8323,"Yetta Gottesman","",""
8324,"Yimou Zhang","1951-11-14",""
8325,"Yolande Moreau","1953-02-27",""
8326,"Yorgos Lanthimos","",""
8327,"Yorick van Wageningen","1964-04-16",""
8328,"Yousef 'Joe' Sweid","1976-06-22",""
8329,"Youssef Delara","",""
8330,"Youssef Hajdi","1979-06-08",""
